score,label,group,algorithm
0.684742,1.000000,group_A,medium_accuracy_system
0.528649,1.000000,group_A,medium_accuracy_system
0.540928,1.000000,group_A,medium_accuracy_system
0.698851,1.000000,group_A,medium_accuracy_system
0.688293,1.000000,group_A,medium_accuracy_system
0.699338,1.000000,group_A,medium_accuracy_system
0.733793,1.000000,group_A,medium_accuracy_system
0.668452,1.000000,group_A,medium_accuracy_system
0.583542,1.000000,group_A,medium_accuracy_system
0.790174,1.000000,group_A,medium_accuracy_system
0.767104,1.000000,group_A,medium_accuracy_system
0.836057,1.000000,group_A,medium_accuracy_system
0.711418,1.000000,group_A,medium_accuracy_system
0.680072,1.000000,group_A,medium_accuracy_system
0.690702,1.000000,group_A,medium_accuracy_system
0.700415,1.000000,group_A,medium_accuracy_system
0.485841,1.000000,group_A,medium_accuracy_system
0.655163,1.000000,group_A,medium_accuracy_system
0.635577,1.000000,group_A,medium_accuracy_system
0.708478,1.000000,group_A,medium_accuracy_system
0.702748,1.000000,group_A,medium_accuracy_system
0.639994,1.000000,group_A,medium_accuracy_system
0.627634,1.000000,group_A,medium_accuracy_system
0.538228,1.000000,group_A,medium_accuracy_system
0.699583,1.000000,group_A,medium_accuracy_system
0.624540,1.000000,group_A,medium_accuracy_system
0.636247,1.000000,group_A,medium_accuracy_system
0.779377,1.000000,group_A,medium_accuracy_system
0.776477,1.000000,group_A,medium_accuracy_system
0.639678,1.000000,group_A,medium_accuracy_system
0.840507,1.000000,group_A,medium_accuracy_system
0.742928,1.000000,group_A,medium_accuracy_system
0.675166,1.000000,group_A,medium_accuracy_system
0.579600,1.000000,group_A,medium_accuracy_system
0.580002,1.000000,group_A,medium_accuracy_system
0.762364,1.000000,group_A,medium_accuracy_system
0.471301,1.000000,group_A,medium_accuracy_system
0.838730,1.000000,group_A,medium_accuracy_system
0.735533,1.000000,group_A,medium_accuracy_system
0.630475,1.000000,group_A,medium_accuracy_system
0.827951,1.000000,group_A,medium_accuracy_system
0.688684,1.000000,group_A,medium_accuracy_system
0.538499,1.000000,group_A,medium_accuracy_system
0.596133,1.000000,group_A,medium_accuracy_system
0.553312,1.000000,group_A,medium_accuracy_system
0.540948,1.000000,group_A,medium_accuracy_system
0.857945,1.000000,group_A,medium_accuracy_system
0.671531,1.000000,group_A,medium_accuracy_system
0.642535,1.000000,group_A,medium_accuracy_system
0.740935,1.000000,group_A,medium_accuracy_system
0.718440,1.000000,group_A,medium_accuracy_system
0.590908,1.000000,group_A,medium_accuracy_system
0.558877,1.000000,group_A,medium_accuracy_system
0.461571,1.000000,group_A,medium_accuracy_system
0.751981,1.000000,group_A,medium_accuracy_system
0.632885,1.000000,group_A,medium_accuracy_system
0.748713,1.000000,group_A,medium_accuracy_system
0.660203,1.000000,group_A,medium_accuracy_system
0.520006,1.000000,group_A,medium_accuracy_system
0.595752,1.000000,group_A,medium_accuracy_system
0.808311,1.000000,group_A,medium_accuracy_system
0.596312,1.000000,group_A,medium_accuracy_system
0.708133,1.000000,group_A,medium_accuracy_system
0.419475,1.000000,group_A,medium_accuracy_system
0.578522,1.000000,group_A,medium_accuracy_system
0.755994,1.000000,group_A,medium_accuracy_system
0.468039,1.000000,group_A,medium_accuracy_system
0.766870,1.000000,group_A,medium_accuracy_system
0.610388,1.000000,group_A,medium_accuracy_system
0.599427,1.000000,group_A,medium_accuracy_system
0.806316,1.000000,group_A,medium_accuracy_system
0.610501,1.000000,group_A,medium_accuracy_system
0.773808,1.000000,group_A,medium_accuracy_system
0.624991,1.000000,group_A,medium_accuracy_system
0.703414,1.000000,group_A,medium_accuracy_system
0.771529,1.000000,group_A,medium_accuracy_system
0.776456,1.000000,group_A,medium_accuracy_system
0.642858,1.000000,group_A,medium_accuracy_system
0.437881,1.000000,group_A,medium_accuracy_system
0.843098,1.000000,group_A,medium_accuracy_system
0.612501,1.000000,group_A,medium_accuracy_system
0.798021,1.000000,group_A,medium_accuracy_system
0.588368,1.000000,group_A,medium_accuracy_system
0.626475,1.000000,group_A,medium_accuracy_system
0.680249,1.000000,group_A,medium_accuracy_system
0.667028,1.000000,group_A,medium_accuracy_system
0.867983,1.000000,group_A,medium_accuracy_system
0.496135,1.000000,group_A,medium_accuracy_system
0.615348,1.000000,group_A,medium_accuracy_system
0.698040,1.000000,group_A,medium_accuracy_system
0.714668,1.000000,group_A,medium_accuracy_system
0.674069,1.000000,group_A,medium_accuracy_system
0.690263,1.000000,group_A,medium_accuracy_system
0.773327,1.000000,group_A,medium_accuracy_system
0.614417,1.000000,group_A,medium_accuracy_system
0.614194,1.000000,group_A,medium_accuracy_system
0.658726,1.000000,group_A,medium_accuracy_system
0.739626,1.000000,group_A,medium_accuracy_system
0.524267,1.000000,group_A,medium_accuracy_system
0.859202,1.000000,group_A,medium_accuracy_system
0.632946,1.000000,group_A,medium_accuracy_system
0.605189,1.000000,group_A,medium_accuracy_system
0.633649,1.000000,group_A,medium_accuracy_system
0.557660,1.000000,group_A,medium_accuracy_system
0.574082,1.000000,group_A,medium_accuracy_system
0.635426,1.000000,group_A,medium_accuracy_system
0.715389,1.000000,group_A,medium_accuracy_system
0.741458,1.000000,group_A,medium_accuracy_system
0.627995,1.000000,group_A,medium_accuracy_system
0.637706,1.000000,group_A,medium_accuracy_system
0.713046,1.000000,group_A,medium_accuracy_system
0.476702,1.000000,group_A,medium_accuracy_system
0.649651,1.000000,group_A,medium_accuracy_system
0.772968,1.000000,group_A,medium_accuracy_system
0.833264,1.000000,group_A,medium_accuracy_system
0.646747,1.000000,group_A,medium_accuracy_system
0.528203,1.000000,group_A,medium_accuracy_system
0.605645,1.000000,group_A,medium_accuracy_system
0.792042,1.000000,group_A,medium_accuracy_system
0.870943,1.000000,group_A,medium_accuracy_system
0.650007,1.000000,group_A,medium_accuracy_system
0.515453,1.000000,group_A,medium_accuracy_system
0.682188,1.000000,group_A,medium_accuracy_system
0.745554,1.000000,group_A,medium_accuracy_system
0.757502,1.000000,group_A,medium_accuracy_system
0.704136,1.000000,group_A,medium_accuracy_system
0.914391,1.000000,group_A,medium_accuracy_system
0.666610,1.000000,group_A,medium_accuracy_system
0.954757,1.000000,group_A,medium_accuracy_system
0.558769,1.000000,group_A,medium_accuracy_system
0.814747,1.000000,group_A,medium_accuracy_system
0.779952,1.000000,group_A,medium_accuracy_system
0.749918,1.000000,group_A,medium_accuracy_system
0.589216,1.000000,group_A,medium_accuracy_system
0.653154,1.000000,group_A,medium_accuracy_system
0.547165,1.000000,group_A,medium_accuracy_system
0.671354,1.000000,group_A,medium_accuracy_system
0.695488,1.000000,group_A,medium_accuracy_system
0.724245,1.000000,group_A,medium_accuracy_system
0.544654,1.000000,group_A,medium_accuracy_system
0.593369,1.000000,group_A,medium_accuracy_system
0.448983,1.000000,group_A,medium_accuracy_system
0.672734,1.000000,group_A,medium_accuracy_system
0.561319,1.000000,group_A,medium_accuracy_system
0.771404,1.000000,group_A,medium_accuracy_system
0.611005,1.000000,group_A,medium_accuracy_system
0.716678,1.000000,group_A,medium_accuracy_system
0.626798,1.000000,group_A,medium_accuracy_system
0.662065,1.000000,group_A,medium_accuracy_system
0.643920,1.000000,group_A,medium_accuracy_system
0.544718,1.000000,group_A,medium_accuracy_system
0.750716,1.000000,group_A,medium_accuracy_system
0.576292,1.000000,group_A,medium_accuracy_system
0.792902,1.000000,group_A,medium_accuracy_system
0.415967,1.000000,group_A,medium_accuracy_system
0.613650,1.000000,group_A,medium_accuracy_system
0.747160,1.000000,group_A,medium_accuracy_system
0.748986,1.000000,group_A,medium_accuracy_system
0.467373,1.000000,group_A,medium_accuracy_system
0.682309,1.000000,group_A,medium_accuracy_system
0.680470,1.000000,group_A,medium_accuracy_system
0.689423,1.000000,group_A,medium_accuracy_system
0.623990,1.000000,group_A,medium_accuracy_system
0.582636,1.000000,group_A,medium_accuracy_system
0.680687,1.000000,group_A,medium_accuracy_system
0.718282,1.000000,group_A,medium_accuracy_system
0.760416,1.000000,group_A,medium_accuracy_system
0.652926,1.000000,group_A,medium_accuracy_system
0.578275,1.000000,group_A,medium_accuracy_system
0.734440,1.000000,group_A,medium_accuracy_system
0.522580,1.000000,group_A,medium_accuracy_system
0.589929,1.000000,group_A,medium_accuracy_system
0.596516,1.000000,group_A,medium_accuracy_system
0.660122,1.000000,group_A,medium_accuracy_system
0.679036,1.000000,group_A,medium_accuracy_system
0.531777,0.000000,group_A,medium_accuracy_system
0.396956,0.000000,group_A,medium_accuracy_system
0.429383,0.000000,group_A,medium_accuracy_system
0.293514,0.000000,group_A,medium_accuracy_system
0.225979,0.000000,group_A,medium_accuracy_system
0.297353,0.000000,group_A,medium_accuracy_system
0.282709,0.000000,group_A,medium_accuracy_system
0.543277,0.000000,group_A,medium_accuracy_system
0.483313,0.000000,group_A,medium_accuracy_system
0.422155,0.000000,group_A,medium_accuracy_system
0.327821,0.000000,group_A,medium_accuracy_system
0.206197,0.000000,group_A,medium_accuracy_system
0.304235,0.000000,group_A,medium_accuracy_system
0.273728,0.000000,group_A,medium_accuracy_system
0.260259,0.000000,group_A,medium_accuracy_system
0.379750,0.000000,group_A,medium_accuracy_system
0.513845,0.000000,group_A,medium_accuracy_system
0.544023,0.000000,group_A,medium_accuracy_system
0.318864,0.000000,group_A,medium_accuracy_system
0.348741,0.000000,group_A,medium_accuracy_system
0.371090,0.000000,group_A,medium_accuracy_system
0.272291,0.000000,group_A,medium_accuracy_system
0.472829,0.000000,group_A,medium_accuracy_system
0.392627,0.000000,group_A,medium_accuracy_system
0.349647,0.000000,group_A,medium_accuracy_system
0.396261,0.000000,group_A,medium_accuracy_system
0.294550,0.000000,group_A,medium_accuracy_system
0.318370,0.000000,group_A,medium_accuracy_system
0.468736,0.000000,group_A,medium_accuracy_system
0.441195,0.000000,group_A,medium_accuracy_system
0.358257,0.000000,group_A,medium_accuracy_system
0.198059,0.000000,group_A,medium_accuracy_system
0.592315,0.000000,group_A,medium_accuracy_system
0.389474,0.000000,group_A,medium_accuracy_system
0.440189,0.000000,group_A,medium_accuracy_system
0.246614,0.000000,group_A,medium_accuracy_system
0.403698,0.000000,group_A,medium_accuracy_system
0.405531,0.000000,group_A,medium_accuracy_system
0.378660,0.000000,group_A,medium_accuracy_system
0.465543,0.000000,group_A,medium_accuracy_system
0.172188,0.000000,group_A,medium_accuracy_system
0.469219,0.000000,group_A,medium_accuracy_system
0.308877,0.000000,group_A,medium_accuracy_system
0.297439,0.000000,group_A,medium_accuracy_system
0.345989,0.000000,group_A,medium_accuracy_system
0.390900,0.000000,group_A,medium_accuracy_system
0.368076,0.000000,group_A,medium_accuracy_system
0.309335,0.000000,group_A,medium_accuracy_system
0.407458,0.000000,group_A,medium_accuracy_system
0.634397,0.000000,group_A,medium_accuracy_system
0.415992,0.000000,group_A,medium_accuracy_system
0.310683,0.000000,group_A,medium_accuracy_system
0.470608,0.000000,group_A,medium_accuracy_system
0.437914,0.000000,group_A,medium_accuracy_system
0.269487,0.000000,group_A,medium_accuracy_system
0.473491,0.000000,group_A,medium_accuracy_system
0.209938,0.000000,group_A,medium_accuracy_system
0.396720,0.000000,group_A,medium_accuracy_system
0.534933,0.000000,group_A,medium_accuracy_system
0.226599,0.000000,group_A,medium_accuracy_system
0.300354,0.000000,group_A,medium_accuracy_system
0.265151,0.000000,group_A,medium_accuracy_system
0.480941,0.000000,group_A,medium_accuracy_system
0.274208,0.000000,group_A,medium_accuracy_system
0.335138,0.000000,group_A,medium_accuracy_system
0.384675,0.000000,group_A,medium_accuracy_system
0.442044,0.000000,group_A,medium_accuracy_system
0.413730,0.000000,group_A,medium_accuracy_system
0.246441,0.000000,group_A,medium_accuracy_system
0.139030,0.000000,group_A,medium_accuracy_system
0.435611,0.000000,group_A,medium_accuracy_system
0.343361,0.000000,group_A,medium_accuracy_system
0.400963,0.000000,group_A,medium_accuracy_system
0.275781,0.000000,group_A,medium_accuracy_system
0.335247,0.000000,group_A,medium_accuracy_system
0.474490,0.000000,group_A,medium_accuracy_system
0.187674,0.000000,group_A,medium_accuracy_system
0.315525,0.000000,group_A,medium_accuracy_system
0.179549,0.000000,group_A,medium_accuracy_system
0.468230,0.000000,group_A,medium_accuracy_system
0.352291,0.000000,group_A,medium_accuracy_system
0.239329,0.000000,group_A,medium_accuracy_system
